,id,name,level,family,lon,lat,status
835,blab1237,Blablanga,language,Austronesian,159.419,-8.15058,Definitely endangered
836,blaf1238,Blafe,language,Morehead-Wasur,141.226,-8.56161,Living
837,blag1240,Blagar,language,Timor-Alor-Pantar,124.251,-8.31787,Living
838,blan1242,Blang,language,Austroasiatic,99.7405,22.0092,Living
839,boan1242,Boano (Maluku),language,Austronesian,127.953,-2.95535,Living
840,boan1243,Boano (Sulawesi),language,Austronesian,120.992,0.51152,Vulnerable
841,bobo1254,Bobot,language,Austronesian,130.179,-3.43514,Living
842,bobo1255,Bobongko,language,Austronesian,121.922,-0.36759,Living
843,bodo1266,Bodo Parja,language,Indo-European,82.8774,19.0745,Living
844,bodo1267,Bodo Gadaba,language,Austroasiatic,82.771,18.3857,Vulnerable
845,bodo1269,Bodo (India),language,Sino-Tibetan,89.3332,26.7255,Vulnerable
846,bodo1272,Bodo (Central African Republic),language,Atlantic-Congo,26.0,6.0,Living
847,bofi1238,Bofi,language,Atlantic-Congo,17.3032,4.02043,Living
848,boga1247,Bogaya,language,Missing,142.255,-5.54487,Living
849,boga1251,Boga,language,Afro-Asiatic,12.936,10.188,Living
850,bogh1241,Boghom,language,Afro-Asiatic,10.1145,9.49679,Living
851,bogu1241,Boguru,language,Atlantic-Congo,29.1344,4.49213,Critically endangered
852,boht1238,Bohtan Neo-Aramaic,language,Afro-Asiatic,44.482,43.6405,Severely endangered
853,boik1241,Boikin,language,Ndu,143.474,-3.68297,Living
854,bokh1237,Bokha,language,Sino-Tibetan,103.7,23.05,Living
855,boko1261,Bokoto,language,Atlantic-Congo,16.6721,4.75111,Living
856,boko1263,Boko (Democratic Republic of Congo),language,Atlantic-Congo,18.8806,1.51612,Living
857,boko1266,Boko (Benin),language,Mande,3.71771,10.5189,Living
858,boko1267,Bokobaru,language,Mande,3.80058,9.52724,Living
859,boky1238,Bokyi,language,Atlantic-Congo,9.05875,6.10475,Living
860,bola1249,Bo (Laos),language,Austroasiatic,104.953,18.1866,Living
861,bola1250,Bola,language,Austronesian,150.095,-5.55792,Living
862,bola1252,Bolango,language,Austronesian,123.888,0.39044,Living
863,bolg1251,Bolgo,language,Atlantic-Congo,18.8076,10.9025,Living
864,boli1236,Bolivian Sign Language,language,Sign Languages,-67.5782,-16.3895,Living
865,boli1255,Bolia,language,Atlantic-Congo,18.0975,-1.38362,Living
866,boli1256,Bolinao,language,Austronesian,119.853,16.3071,Living
867,bolo1261,Bolo,language,Atlantic-Congo,15.0867,-10.3511,Definitely endangered
868,bolo1262,Boloki,language,Atlantic-Congo,18.4555,0.83463,Living
869,bolo1263,Bolondo,language,Atlantic-Congo,19.6181,2.46327,Living
870,bolo1266,Bolon,language,Mande,-4.75524,11.8242,Living
871,bolo1268,Bolongan,language,Austronesian,117.293,2.75927,Living
872,boly1239,Bolyu,language,Austroasiatic,104.955,24.7013,Definitely endangered
873,boma1246,Boma,language,Atlantic-Congo,22.973,3.5857,Living
874,bomb1261,Bomboli,language,Atlantic-Congo,18.5131,1.99315,Living
875,bomb1262,Bomboma,language,Atlantic-Congo,18.7841,2.40195,Living
876,bomi1238,Bomitaba,language,Atlantic-Congo,17.3733,1.70044,Living
877,bomm1240,Bom,language,Atlantic-Congo,-11.597,9.27518,Severely endangered
878,bomu1247,Bomu,language,Atlantic-Congo,-4.538,12.3816,Living
879,bomw1238,Bomwali,language,Atlantic-Congo,15.9546,1.71005,Living
880,bona1250,Bonan,language,Mongolic,102.995,35.6972,Definitely endangered
881,bond1245,Bondo,language,Austroasiatic,83.8141,19.1512,Severely endangered
882,bond1246,Bondoukou Kulango,language,Atlantic-Congo,-2.87379,7.85945,Living
883,bond1247,Bondei,language,Atlantic-Congo,38.5079,-5.10749,Living
884,bond1248,Bondum Dom Dogon,language,Dogon,-3.32636,14.9066,Living
885,bone1254,Bonerate,language,Austronesian,121.792,-7.37657,Living
886,bone1255,Bonerif,language,Tor-Orya,139.208,-2.09529,Critically endangered
887,bong1282,Bon Gula,language,Atlantic-Congo,19.5774,10.6577,Living
888,bong1284,Bongili,language,Atlantic-Congo,16.6079,0.37063,Living
889,bong1285,Bongo,language,Central Sudanic,27.9918,7.4145,Definitely endangered
890,bong1287,Bonggo,language,Austronesian,139.576,-2.28044,Severely endangered
891,bong1289,Bonggi,language,Austronesian,117.174,7.29249,Extinct
892,bong1291,Bongu,language,Nuclear Trans New Guinea,145.806,-5.50519,Living
893,bonj1234,Bonjo,language,Atlantic-Congo,17.6298,2.39823,Unknown
894,bonk1243,Bonkeng,language,Atlantic-Congo,9.76306,4.66054,Living
895,bonk1244,Bonkiman,language,Nuclear Trans New Guinea,146.738,-5.84007,Living
896,book1241,Bookan,language,Austronesian,116.474,5.32519,Extinct
897,boon1242,Boon,language,Afro-Asiatic,43.1208,0.41988,Living
898,boor1242,Boor,language,Afro-Asiatic,17.5648,10.0904,Critically endangered
899,bopa1235,Bo (Papua New Guinea),language,Left May,141.45,-4.32114,Living
900,bora1263,Bora,language,Boran,-68.9093,-2.91467,Vulnerable
901,bora1271,Borana-Arsi-Guji Oromo,language,Afro-Asiatic,37.882,1.05676,Living
902,bord1248,Border Kuna,language,Chibchan,-77.1664,7.92993,Severely endangered
903,bore1247,Borei,language,Lower Sepik-Ramu,144.715,-4.08697,Living
904,borg1235,Borgu Fulfulde,language,Atlantic-Congo,3.988,9.801,Living
905,born1252,Borna (Democratic Republic of Congo),language,Atlantic-Congo,26.0814,1.79156,Unknown
906,boro1277,Boro (Ethiopia),language,Ta-Ne-Omotic,35.345,10.6596,Definitely endangered
907,boro1279,Borong,language,Nuclear Trans New Guinea,147.511,-6.56688,Living
908,boro1282,Bororo,language,Bororoan,-55.2004,-16.6029,Definitely endangered
909,boru1244,Bo-Rukul,language,Atlantic-Congo,8.90506,8.9352,Living
910,boru1252,Boruca,language,Chibchan,-83.2124,8.88093,Living
911,bose1237,Boselewa,language,Austronesian,150.693,-9.44763,Vulnerable
912,bosn1245,Bosnian,language,Indo-European,17.6704,42.9331,Definitely endangered
913,bosn1248,Bosngun,language,Lower Sepik-Ramu,144.647,-4.16201,Living
914,bote1238,Bote-Majhi,language,Indo-European,84.348,27.7074,Severely endangered
915,botl1242,Botlikh,language,Nakh-Daghestanian,46.1944,42.7658,Definitely endangered
916,boto1242,Botolan Sambal,language,Austronesian,120.164,15.2315,Living
917,boun1243,Bouna Kulango,language,Atlantic-Congo,-2.74627,8.46011,Living
918,boun1245,Bo-Ung,language,Nuclear Trans New Guinea,144.086,-5.8626,Living
919,bouy1240,Bouyei,language,Tai-Kadai,106.187,24.8484,Living
920,boza1238,Bozaba,language,Atlantic-Congo,18.6784,2.07295,Living
921,brag1240,Bragat,language,Nuclear Torricelli,142.495,-3.48707,Living
922,brah1256,Brahui,language,Dravidian,64.2991,28.5347,Vulnerable
923,braj1242,Braj,language,Indo-European,78.0813,26.4758,Living
924,braz1236,Brazilian Sign Language,language,Sign Languages,-48.0,-15.5,Living
925,brek1238,Brek Karen,language,Sino-Tibetan,96.8365,19.0561,Living
926,brem1238,Brem,language,Nuclear Trans New Guinea,145.562,-4.67372,Living
927,brer1240,Breri,language,Lower Sepik-Ramu,144.707,-4.73271,Living
928,bret1244,Breton,language,Indo-European,-3.78934,48.2452,Severely endangered
929,brib1243,Bribri,language,Chibchan,-83.0539,9.39794,Vulnerable
930,brit1235,British Sign Language,language,Sign Languages,-0.4431,51.6688,Living
931,brok1247,Brokskat,language,Indo-European,76.6026,34.5308,Definitely endangered
932,brok1248,Brokpake,language,Sino-Tibetan,91.9972,27.3438,Definitely endangered
933,brok1249,Brokkat,language,Sino-Tibetan,90.648,27.6544,Definitely endangered
934,broo1238,Broome Pearling Lugger Pidgin,language,Pidgin,122.233,-17.927,Living
935,broo1239,Brooke's Point Palawano,language,Austronesian,117.871,8.83891,Living
936,brun1235,Bruny Island,language,South-Eastern Tasmanian,147.247925,-43.373112,Extinct
937,brun1242,Brunei,language,Austronesian,114.429,4.45605,Living
938,brun1245,Brunei Bisaya,language,Austronesian,114.517,4.60791,Living
939,buaa1245,Bua,language,Atlantic-Congo,18.0821,9.92491,Living
940,bual1235,Bualkhaw Chin,language,Sino-Tibetan,93.68,22.91,Living
941,buam1238,Buamu,language,Atlantic-Congo,-3.50303,11.1687,Living
942,bube1242,Bube,language,Atlantic-Congo,8.68929,3.53638,Living
943,bubi1249,Bubia,language,Atlantic-Congo,9.22304,4.02178,Unknown
944,bubi1250,Bubi,language,Atlantic-Congo,12.3225,-1.16762,Living
945,bude1236,Budeh Stieng,language,Austroasiatic,106.691,11.6917,Living
946,budi1249,Budibud,language,Austronesian,153.689,-9.29802,Vulnerable
947,budo1241,Budong-Budong,language,Austronesian,119.327,-2.07756,Critically endangered
948,budu1248,Budukh,language,Nakh-Daghestanian,48.3353,41.2272,Severely endangered
949,budu1250,Budu,language,Atlantic-Congo,27.951,2.00501,Living
950,budu1265,Buduma,language,Afro-Asiatic,14.4492,13.0692,Living
951,budz1238,Budza,language,Atlantic-Congo,22.6107,2.19951,Living
952,buen1244,Buena Vista Yokuts,language,Yokutsan,-119.23748,35.22038,Extinct
953,buga1247,Bugan,language,Austroasiatic,104.963,23.6124,Definitely endangered
954,buga1250,Bugawac,language,Austronesian,147.32,-6.67519,Living
955,bugh1239,Bughotu,language,Austronesian,159.802,-8.47948,Living
956,bugi1244,Buginese,language,Austronesian,119.251,-0.251495,Living
957,bugl1243,Buglere,language,Chibchan,-81.2565,8.57695,Living
958,bugu1246,Bugun,language,Sino-Tibetan,92.367,27.204,Definitely endangered
959,buhi1245,Buhid,language,Austronesian,121.21,12.6396,Living
960,buhu1237,Buhutu,language,Austronesian,150.18,-10.5074,Living
961,bujh1238,Bujhyal,language,Sino-Tibetan,84.5068,28.0084,Vulnerable
962,buka1257,Bukar-Sadung Bidayuh,language,Austronesian,110.657,0.96817,Living
963,buka1261,Bukat,language,Austronesian,113.246,1.29075,Living
964,bukh1238,Bukharic,language,Indo-European,64.0,41.0,Definitely endangered
965,buki1247,Bukit Malay,language,Austronesian,115.64,-2.75049,Living
966,buki1248,Bukitan,language,Austronesian,114.895,2.34947,Living
967,buki1249,Bukiyip,language,Nuclear Torricelli,143.111,-3.47169,Vulnerable
968,buks1238,Buksa,language,Indo-European,79.4233,29.0853,Living
969,buku1249,Bukusu,language,Atlantic-Congo,34.7719,0.68043,Living
970,bukw1238,Bukwen,language,Atlantic-Congo,10.2006,6.9415,Living
971,bula1255,Bularnu,language,Pama-Nyungan,138.1566659,-21.02656922,Extinct
972,bulg1240,Bulgarian Sign Language,language,Sign Languages,25.0026,42.7918,Living
973,bulg1262,Bulgarian,language,Indo-European,25.047,43.3646,Definitely endangered
974,bulg1265,Bulgebi,language,Nuclear Trans New Guinea,146.403,-5.69713,Definitely endangered
975,buli1254,Buli (Ghana),language,Atlantic-Congo,-1.26748,10.5763,Living
976,buli1255,Buli (Indonesia),language,Austronesian,128.443,1.0008,Living
977,bull1247,Bullom So,language,Atlantic-Congo,-13.16,9.0,Critically endangered
978,bulo1242,Bulo Stieng,language,Austroasiatic,106.798,11.9777,Living
979,bulu1251,Bulu (Cameroon),language,Atlantic-Congo,11.6365,3.16141,Living
980,bulu1253,Bulu (Papua New Guinea),language,Austronesian,150.101,-5.06134,Living
981,buma1244,Bumaji,language,Atlantic-Congo,9.36028,6.4491,Living
982,bumb1241,Bumbita Arapesh,language,Nuclear Torricelli,142.859,-3.65508,Vulnerable
983,bumm1238,Bum,language,Atlantic-Congo,10.418,6.48655,Living
984,bumt1240,Bumthangkha,language,Sino-Tibetan,90.8037,27.6494,Vulnerable
985,buna1273,Bu-Nao Bunu,language,Hmong-Mien,107.711,24.1025,Definitely endangered
986,buna1275,Bunaba,language,Bunaban,125.631,-17.8297,Severely endangered
987,buna1276,Bunama,language,Austronesian,151.066,-10.0761,Living
988,buna1277,Buna,language,Nuclear Torricelli,144.119,-3.95553,Living
989,buna1278,Bunak,language,Timor-Alor-Pantar,125.216,-9.13618,Living
990,bund1253,Bundeli,language,Indo-European,78.9542,24.8982,Living
991,bung1259,Bung,language,Atlantic-Congo,11.6389,6.40736,Critically endangered
992,bung1265,Bungu,language,Atlantic-Congo,32.8801,-8.32587,Living
993,bung1269,Bungku,language,Austronesian,122.212,-3.22197,Living
994,bung1270,Bungain,language,Nuclear Torricelli,143.796,-3.69674,Living
995,bunn1240,Bun,language,Yuat-Maramba,143.892,-4.51885,Living
996,buno1241,Bunoge Dogon,language,Dogon,-3.49,14.43,Living
997,bunu1267,Bunun,language,Austronesian,121.025,23.4116,Vulnerable
998,buol1237,Buol,language,Austronesian,121.519,0.97727,Living
999,bura1267,Burarra,language,Maningrida,134.365,-12.3061,Living
1000,bura1269,Buraka,language,Atlantic-Congo,20.7161,4.42283,Living
1001,bura1271,Burak,language,Atlantic-Congo,11.0698,9.49451,Living
1002,bura1276,Burate,language,Geelvink Bay,136.038,-2.79301,Severely endangered
1003,bura1292,Bura-Pabir,language,Afro-Asiatic,12.3007,10.4822,Living
1004,burd1238,Burduna,language,Pama-Nyungan,114.658,-22.9646,Living
1005,bure1242,Bure,language,Afro-Asiatic,10.4554,10.4603,Living
1006,burj1242,Burji,language,Afro-Asiatic,38.4646,4.44624,Vulnerable
1007,burm1263,Burmbar,language,Austronesian,167.731,-16.4165,Living
1008,burm1264,Burmeso,language,Missing,138.203,-2.47582,Living
1009,buru1296,Burushaski,language,Missing,74.8236,36.2161,Vulnerable
1010,buru1299,Buru (Nigeria),language,Atlantic-Congo,10.8617,7.01091,Living
1011,buru1301,Burun,language,Nilotic,33.921,10.725,Living
1012,buru1303,Buru (Indonesia),language,Austronesian,126.632,-3.43957,Living
1013,buru1304,Burusu,language,Austronesian,117.012,3.36912,Living
1014,buru1306,Burum-Mindik,language,Nuclear Trans New Guinea,147.333,-6.51663,Living
1015,buru1307,Burumakok,language,Nuclear Trans New Guinea,140.03,-5.12217,Living
1016,buru1308,Buruwai,language,Nuclear Trans New Guinea,133.327,-3.54561,Living
1017,buru1309,Burui,language,Ndu,143.015,-4.03527,Living
1018,buru1320,Burunge,language,Afro-Asiatic,35.963,-5.21369,Vulnerable
1019,busa1251,Busam,language,Atlantic-Congo,9.68068,5.8604,Living
1020,busa1253,Busa,language,Mande,4.39929,9.91074,Living
1021,busa1254,Busami,language,Austronesian,136.032,-1.73681,Living
1022,busa1255,Busang Kayan,language,Austronesian,115.401,0.03494,Living
1023,bush1247,Bushoong,language,Atlantic-Congo,21.4556,-4.69463,Living
1024,bush1250,Bushi,language,Austronesian,45.1368,-12.9652,Living
1025,buso1238,Busoa,language,Austronesian,122.622,-5.60524,Vulnerable
1026,buso1242,Buso,language,Afro-Asiatic,17.6011,12.5008,Unknown
1027,buss1239,Bussa,language,Afro-Asiatic,37.2017,5.74987,Vulnerable
1028,busu1244,Busuu,language,Atlantic-Congo,9.78433,6.68152,Critically endangered
1029,buta1242,Butam,language,Taulil-Butam,152.245674,-4.471696,Extinct
1030,butb1235,Butbut Kalinga,language,Austronesian,121.091,17.2239,Living
1031,butm1237,Butmas-Tur,language,Austronesian,167.034,-15.3353,Living
1032,butu1244,Butuanon,language,Austronesian,125.418,8.87009,Living
1033,buuu1244,Bu,language,Atlantic-Congo,8.65697,9.05077,Living
1034,buwa1243,Buwal,language,Afro-Asiatic,13.8838,10.6151,Living
1035,buya1245,Buya,language,Atlantic-Congo,26.298,-4.90828,Unknown
1036,buyu1238,Buyuan Jinuo,language,Sino-Tibetan,101.08,22.0,Definitely endangered
1037,buyu1239,Buyu,language,Atlantic-Congo,28.5545,-5.41806,Living
1038,bwaa1238,Bwa,language,Atlantic-Congo,25.2514,2.5957,Living
1039,bwai1242,Bwaidoka,language,Austronesian,150.297,-9.51158,Living
1040,bwan1241,Bwanabwana,language,Austronesian,151.034,-10.6599,Living
1041,bwat1240,Bwatoo,language,Austronesian,165.076,-21.3777,Definitely endangered
1042,bwek1238,Bwe Karen,language,Sino-Tibetan,96.9936,18.9796,Living
1043,bwel1238,Bwela,language,Atlantic-Congo,26.4508,-1.63062,Living
1044,bwil1245,Bwile,language,Atlantic-Congo,29.4071,-8.3041,Living
1045,bwis1242,Bwisi,language,Atlantic-Congo,11.9595,-3.23686,Definitely endangered
1046,byan1241,Byangsi,language,Sino-Tibetan,80.6365,29.92,Definitely endangered
1047,byep1241,Byep,language,Atlantic-Congo,13.4625,4.57276,Living
1048,caac1237,Caac,language,Austronesian,164.578,-20.4114,Vulnerable
1049,cabe1245,Cabecar,language,Chibchan,-83.4102,9.67031,Living
1050,cabi1241,Cabiyari,language,Arawakan,-71.0622,0.16101,Critically endangered
1051,caca1247,Cacaopera,language,Misumalpan,-88.1133,13.7437,Extinct
1052,caca1250,Cacaloxtepec Mixtec,language,Otomanguean,-97.7637,17.7248,Living
1053,cacg1235,Cacgia Roglai,language,Austronesian,109.138,11.6489,Living
1054,cacu1241,Cacua,language,Kakua-Nukak,-69.5659,0.88778,Severely endangered
1055,cadd1256,Caddo,language,Caddoan,-98.2634,35.1826,Critically endangered
1056,cafu1238,Cafundo Creole,language,Indo-European,-43.6455,-23.0448,Living
1057,cagu1236,Cagua,language,Missing,-74.0,3.99999,Unknown
1058,cahu1264,Cahuilla,language,Uto-Aztecan,-116.691,33.5324,Critically endangered
1059,cahu1268,Cahuarano,language,Zaparoan,-73.9469,-3.72665,Extinct
1060,caij1234,Caijia,language,Sino-Tibetan,115.434262,29.156486,Living
1061,caja1238,Cajamarca Quechua,language,Quechuan,-78.3214,-7.09314,Living
1062,caja1239,Cajatambo North Lima Quechua,language,Quechuan,-76.9602,-10.4126,Severely endangered
1063,cajo1238,Cajonos Zapotec,language,Otomanguean,-96.3352,17.1427,Living
1064,caju1236,Cajun French,language,Indo-European,-91.6133,29.6869,Living
1065,caka1240,Caka,language,Atlantic-Congo,9.77746,6.26979,Living
1066,cakc1235,Cakchiquel-Quiche Mixed Language,language,Mixed Language,-90.6989,14.6467,Living
1067,cakf1236,Cakfem-Mushere,language,Afro-Asiatic,9.16071,9.00924,Living
1068,cala1258,Calamian Tagbanwa,language,Austronesian,120.094,12.0716,Living
1069,cald1236,Calderon Highland Quichua,language,Quechuan,-78.2587,-0.36205,Living
1070,call1235,Callawalla,language,Mixed Language,-68.1018,-15.8845,Critically endangered
1071,calo1235,Calo,language,Mixed Language,-3.5144,40.8339,Unknown
1072,calu1238,Caluyanun,language,Austronesian,121.384,12.0489,Living
1073,cama1250,Camarines Norte Agta,language,Austronesian,122.835,14.1571,Severely endangered
1074,came1252,Cameroon Mambila,language,Atlantic-Congo,11.4195,6.43829,Living
1075,came1254,Cameroon Pidgin,language,Indo-European,9.80166,5.43932,Living
1076,caml1239,Camling,language,Sino-Tibetan,86.7612,27.3371,Definitely endangered
1077,camp1261,Campidanese Sardinian,language,Indo-European,9.03935,39.0566,Definitely endangered
1078,camp1262,Campalagian,language,Austronesian,119.182,-3.45795,Living
1079,cams1241,Camsa,language,Missing,-76.8931,1.14537,Definitely endangered
1080,camt1236,Camtho,language,Mixed Language,27.942,-26.247,Living
1081,cana1262,Canar Highland Quichua,language,Quechuan,-78.9672,-2.48314,Severely endangered
1082,cand1248,Candoshi-Shapra,language,Missing,-76.9347,-4.23835,Definitely endangered
1083,cane1242,Canela,language,Nuclear-Macro-Je,-45.1299,-6.10712,Vulnerable
1084,cani1243,Canichana,language,Missing,-63.42,-18.83,Extinct
1085,caol1238,Cao Lan,language,Tai-Kadai,105.521,23.2541,Living
1086,caom1238,Cao Miao,language,Tai-Kadai,109.547,26.2236,Living
1087,capa1241,Capanahua,language,Panoan,-74.3813,-6.63254,Severely endangered
1088,capi1239,Capiznon,language,Austronesian,122.954,11.4122,Living
1089,capp1239,Cappadocian Greek,language,Indo-European,35.45,38.73,Critically endangered
1090,caqu1242,Caquinte,language,Arawakan,-73.4451,-11.4812,Definitely endangered
1091,cara1245,Carabayo,language,Unclassified,-69.9099,-1.7922,Extinct
1092,cara1270,Cara,language,Atlantic-Congo,8.74567,10.1281,Living
1093,cara1271,Caramanta,language,Chocoan,-75.877,5.624,Extinct
1094,cara1272,Carapana,language,Tucanoan,-69.6465,0.06168,Severely endangered
1095,cari1275,Caribbean Hindustani,language,Indo-European,-58.5697,7.67349,Living
1096,cari1276,Caribbean Javanese,language,Austronesian,-54.6305,5.62695,Living
1097,cari1279,Carijona,language,Cariban,-72.0664,1.21894,Critically endangered
1098,carn1240,Car Nicobarese,language,Austroasiatic,92.7671,9.18853,Critically endangered
1099,caro1242,Carolinian,language,Austronesian,145.765,15.205,Living
1100,caro1243,Carolina Algonquian,language,Algic,-77.291,35.979,Living
1101,carp1235,Carpathian Romani,language,Indo-European,20.3129,48.1968,Definitely endangered
1102,carr1249,Carrier,language,Athapaskan-Eyak-Tlingit,-124.328,54.3768,Severely endangered
1103,cash1251,Cashibo-Cacataibo,language,Panoan,-75.4206,-8.70232,Definitely endangered
1104,cash1254,Cashinahua,language,Panoan,-71.1733,-9.72027,Vulnerable
1105,casi1235,Casiguran Dumagat Agta,language,Austronesian,121.878,16.2176,Living
1106,casu1237,Casuarina Coast Asmat,language,Nuclear Trans New Guinea,138.566,-6.43005,Living
1107,cata1241,Catalan Sign Language,language,Sign Languages,-1.97,41.635,Living
1108,cata1284,Cataelano Mandaya,language,Austronesian,126.373,7.77188,Unknown
1109,cata1286,Catawba,language,Siouan,-80.8857,34.9685,Extinct
1110,cauc1241,Cauca,language,Chocoan,-69.91,1.267,Unknown
1111,cavi1250,Cavinena,language,Tacanan,-66.6277,-13.3544,Definitely endangered
1112,cayu1241,Cayuse,language,Missing,-117.94,46.1136,Extinct
1113,cayu1261,Cayuga,language,Iroquoian,-79.4424,42.8143,Critically endangered
1114,cayu1262,Cayubaba,language,Missing,-65.4822,-13.2482,Critically endangered
1115,ceba1235,Cebaara Senoufo,language,Atlantic-Congo,-6.15264,9.50768,Living
1116,cebu1242,Cebuano,language,Austronesian,124.367,8.38799,Living
1117,cemu1238,Cemuhi,language,Austronesian,165.13,-20.8489,Living
1118,cent1394,Central Mashan Hmong,language,Hmong-Mien,106.396,25.6005,Living
1119,cent1972,Central Kurdish,language,Indo-European,45.8077,35.6539,Living
1120,cent1973,Central Pashto,language,Indo-European,69.4529,31.9153,Living
1121,cent1989,Central Khmer,language,Austroasiatic,105.015,12.0515,Living
1122,cent1990,Central Nicobarese,language,Austroasiatic,93.3921,7.94812,Critically endangered
1123,cent1992,Central Mnong,language,Austroasiatic,107.301,12.6313,Severely endangered
1124,cent2004,Central Bai,language,Sino-Tibetan,99.7052,26.1666,Living
1125,cent2009,Central Hongshuihe Zhuang,language,Tai-Kadai,107.184,23.6818,Living
1126,cent2013,Central Huishui Hmong,language,Hmong-Mien,106.719,26.041,Living
1127,cent2018,Central-Eastern Niger Fulfulde,language,Atlantic-Congo,8.43261,15.0907,Living
1128,cent2041,Central Grebo,language,Atlantic-Congo,-7.88667,4.88038,Living
1129,cent2045,Jalaa,language,Missing,11.5853,9.59433,Extinct
1130,cent2050,Central Kanuri,language,Saharan,16.3918,11.8863,Living
1131,cent2053,Central Malay,language,Austronesian,103.137,-3.79673,Living
1132,cent2058,Central Maewo,language,Austronesian,168.135,-15.0784,Living
1133,cent2072,Central Masela,language,Austronesian,129.865,-8.15414,Living
1134,cent2083,Central Bontoc,language,Bontok,121.027,17.0939,Living
1135,cent2084,Central Cagayan Agta,language,Austronesian,121.857,17.9571,Vulnerable
1136,cent2087,Central Bicolano,language,Austronesian,123.403,13.7574,Living
1137,cent2089,Central Subanen,language,Austronesian,123.018,8.12701,Living
1138,cent2090,Central Tagbanwa,language,Austronesian,119.338,10.6519,Critically endangered
1139,cent2091,Central Palawano,language,Austronesian,117.838,8.77013,Living
1140,cent2092,Central Sama,language,Austronesian,119.518,5.15416,Living
1141,cent2098,Central Berawan,language,Austronesian,114.565,3.97194,Living
1142,cent2100,Central Dusun,language,Austronesian,116.681,6.02998,Living
1143,cent2101,Central Melanau,language,Austronesian,113.188,3.68981,Living
1144,cent2117,Central Asmat,language,Nuclear Trans New Guinea,138.471,-5.80391,Living
1145,cent2118,Central Awyu,language,Nuclear Trans New Guinea,139.693,-6.29363,Living
1146,cent2126,Central Okinawan,language,Japonic,127.782,26.1485,Definitely endangered
1147,cent2127,Central Yupik,language,Eskimo-Aleut,-161.486,60.3062,Vulnerable
1148,cent2128,Central Siberian Yupik,language,Eskimo-Aleut,-170.272,63.4308,Severely endangered
1149,cent2131,Central Tarahumara,language,Uto-Aztecan,-107.154,27.5648,Living
1150,cent2132,Central Nahuatl,language,Uto-Aztecan,-98.3002,19.1248,Vulnerable
1151,cent2133,Central Puebla Nahuatl,language,Uto-Aztecan,-98.1264,18.7545,Vulnerable
1152,cent2134,Central Huasteca Nahuatl,language,Uto-Aztecan,-98.4356,21.0963,Vulnerable
1153,cent2136,Central Ojibwa,language,Algic,-84.1543,46.5741,Definitely endangered
1154,cent2138,Central Pomo,language,Pomoan,-123.664,38.9055,Critically endangered
1155,cent2140,Central Sierra Miwok,language,Miwok-Costanoan,-120.257,38.0812,Critically endangered
1156,cent2142,Central Aymara,language,Aymara,-68.5,-17.0,Vulnerable
1157,cent2144,Central Mazahua,language,Otomanguean,-100.018,19.7357,Living
1158,cent2145,Central Pame,language,Otomanguean,-99.2898,21.3762,Vulnerable
1159,cent2150,Central Tunebo,language,Chibchan,-72.097,6.8867,Definitely endangered
1160,cent2194,Central Atlas Tamazight,language,Afro-Asiatic,-2.40872,32.7415,Living
1161,cerm1238,Cerma,language,Atlantic-Congo,-4.94917,10.1245,Living
1162,chac1249,Chachi,language,Barbacoan,-79.0508,0.71489,Definitely endangered
1163,chac1250,Chachapoyas Quechua,language,Quechuan,-77.6615,-6.27021,Critically endangered
1164,chac1251,Chacobo,language,Panoan,-66.7164,-12.133,Definitely endangered
1165,chad1238,Chadian Sign Language,language,Sign Languages,15.2481,12.1115,Living
1166,chad1240,Chadong,language,Tai-Kadai,109.96041,25.23532,Living
1167,chad1249,Chadian Arabic,language,Afro-Asiatic,13.5,14.67,Living
1168,chag1247,Chagatai,language,Turkic,57.8876,38.2115,Extinct
1169,chai1253,Chaima,language,Cariban,-63.1034,9.21256,Definitely endangered
1170,chak1266,Chakma,language,Indo-European,92.339,23.0015,Living
1171,chak1270,Chak,language,Sino-Tibetan,92.5953,21.4134,Severely endangered
1172,chak1271,Chakali,language,Atlantic-Congo,-1.90181,9.83446,Living
1173,chal1267,Chalikha,language,Sino-Tibetan,91.262,27.3231,Definitely endangered
1174,chal1269,Chala,language,Atlantic-Congo,0.50896,8.00089,Living
1175,chal1275,Chaldean Neo-Aramaic,language,Afro-Asiatic,43.5027,37.0972,Definitely endangered
1176,cham1307,Chambeali,language,Indo-European,76.1796,32.5476,Definitely endangered
1177,cham1309,Chamalal,language,Nakh-Daghestanian,45.995,42.5024,Definitely endangered
1178,cham1312,Chamorro,language,Austronesian,145.276,14.3307,Vulnerable
1179,cham1313,Chambri,language,Lower Sepik-Ramu,143.097,-4.27831,Living
1180,cham1315,Chamacoco,language,Zamucoan,-58.2005,-20.5899,Critically endangered
1181,cham1318,Chamicuro,language,Arawakan,-75.6778,-5.1149,Critically endangered
1182,cham1329,Chamari,language,Indo-European,79.6232,21.3532,Unknown
1183,chan1296,Chana,language,Charruan,-55.0,-34.0,Extinct
1184,chan1309,Changthang,language,Sino-Tibetan,78.2389,34.0662,Vulnerable
1185,chan1310,Chantyal,language,Sino-Tibetan,83.4488,28.684,Definitely endangered
1186,chan1313,Chang Naga,language,Sino-Tibetan,94.9536,26.4336,Vulnerable
1187,chan1319,Changriwa,language,Yuat-Maramba,143.696,-4.28364,Living
1188,chan1322,Chane,language,Arawakan,-63.9865,-22.5474,Extinct
