,id,name,level,family,lon,lat,status
0,aari1239,Aari,language,South Omotic,36.5721,5.95034,Living
1,aasa1238,Aasax,language,Afro-Asiatic,36.8648,-4.00679,Extinct
2,abad1241,Abadi,language,Austronesian,146.992,-9.03389,Living
3,abag1245,Abaga,language,Nuclear Trans New Guinea,145.665,-6.12028,Critically endangered
4,abai1240,Abai Sungai,language,Austronesian,118.306,5.55394,Extinct
5,aban1242,Abanyom,language,Atlantic-Congo,8.63055,6.30619,Living
6,abar1238,Abar,language,Atlantic-Congo,10.2267,6.5805,Living
7,abau1245,Abau,language,Sepik,141.324,-3.97222,Living
8,abaz1241,Abaza,language,Abkhaz-Adyge,42.7273,41.1214,Definitely endangered
9,abee1242,Abé,language,Atlantic-Congo,-4.38497,5.59682,Living
10,aben1249,Abenlen Ayta,language,Austronesian,120.2,15.4131,Living
11,abid1235,Abidji,language,Atlantic-Congo,-4.58421,5.65656,Living
12,abin1243,Abinomn,language,Missing,138.891,-2.92281,Living
13,abip1241,Abipon,language,Guaicuruan,-61.0,-29.0,Extinct
14,abis1238,Aewa,language,Missing,-75.2183,-0.69386,Extinct
15,abkh1244,Abkhazian,language,Abkhaz-Adyge,41.2963,42.2334,Vulnerable
16,abom1238,Abom,language,Tirio,142.842,-8.42448,Living
17,abon1238,Abon,language,Atlantic-Congo,10.8769,6.90621,Living
18,abro1238,Abron,language,Atlantic-Congo,-2.50289,7.72094,Living
19,abua1244,Abua,language,Atlantic-Congo,6.61492,4.83057,Living
20,abui1241,Abui,language,Timor-Alor-Pantar,124.588,-8.31058,Living
21,abun1252,Abun,language,Missing,132.416,-0.57073,Living
22,abur1243,Abure,language,Atlantic-Congo,-3.64123,5.21534,Living
23,abur1244,Abureni,language,Atlantic-Congo,6.50634,4.62301,Living
24,abuu1241,Abu,language,Lower Sepik-Ramu,144.474,-4.24027,Living
25,acat1239,Acatepec Me'phaa,language,Otomanguean,-99.0602,17.1034,Living
26,acha1249,Achang,language,Sino-Tibetan,97.7438,24.3479,Living
27,acha1250,Achagua,language,Arawakan,-72.2005,4.38649,Severely endangered
28,ache1244,Ache (China),language,Sino-Tibetan,102.446,24.152,Living
29,ache1245,Acheron,language,Narrow Talodi,30.3187,10.8827,Severely endangered
30,ache1246,Aché,language,Tupian,-56.4697,-25.5865,Definitely endangered
31,achi1256,Achi,language,Mayan,-90.3513,15.073,Vulnerable
32,achi1257,Achinese,language,Austronesian,96.6032,3.90757,Living
33,acht1238,Achterhoeks,language,Indo-European,6.47521,52.021,Vulnerable
34,achu1247,Achumawi,language,Palaihnihan,-121.191,41.0979,Critically endangered
35,achu1248,Achuar-Shiwiar,language,Jivaroan,-77.2641,-2.82646,Definitely endangered
36,acol1236,Acoli,language,Nilotic,32.5147,3.57738,Living
37,acro1239,Acroá,language,Nuclear-Macro-Je,-40.2145,-12.594,Extinct
38,adab1235,Adabe,language,Bookkeeping,125.576,-8.22674,Unknown
39,adai1235,Adai,language,Missing,-92.0059,31.6314,Extinct
40,adam1238,Adamorobe Sign Language,language,Sign Language,-0.151,5.834,Living
41,adam1253,Adamawa Fulfulde,language,Atlantic-Congo,13.077338,8.140326,Living
42,adan1247,Adangme,language,Atlantic-Congo,0.13243,5.9437,Living
43,adan1248,Adangbe,language,Atlantic-Congo,0.727155,6.50546,Living
44,adan1251,Adang,language,Timor-Alor-Pantar,124.448,-8.18958,Living
45,adap1234,Adap,language,Bookkeeping,90.3369,27.141,Unknown
46,adas1235,Adasen,language,Austronesian,120.905,17.8187,Living
47,adel1244,Adele,language,Atlantic-Congo,0.619185,8.16975,Living
48,adho1243,Adhola,language,Nilotic,34.0341,0.73235,Living
49,adio1239,Adioukrou,language,Atlantic-Congo,-4.52522,5.38228,Living
50,adiv1239,Adivasi Oriya,language,Indo-European,82.8487,18.1046,Living
51,adiw1235,Adiwasi Garasia,language,Indo-European,73.1426,24.0712,Living
52,adny1235,Adnyamathanha,language,Pama-Nyungan,138.671,-30.1451,Definitely endangered
53,adon1237,Adonara,language,Austronesian,123.159,-8.32027,Living
54,adug1238,Aduge,language,Bookkeeping,6.13085,7.64567,Unknown
55,adyg1241,Adyghe,language,Abkhaz-Adyge,39.33,44.0,Vulnerable
56,adze1240,Adzera,language,Austronesian,146.294,-6.39394,Living
57,aeka1244,Aeka (Orokaivan),language,Nuclear Trans New Guinea,148.09,-8.79019,Living
58,aeky1238,Aekyom,language,Awin-Pa,141.532,-5.88478,Living
59,aerr1238,Aer,language,Indo-European,69.029,25.254,Living
60,afad1236,Afade,language,Afro-Asiatic,14.6343,12.0551,Living
61,afar1241,Afar,language,Afro-Asiatic,41.8083,12.2281,Living
62,afit1238,Afitti,language,Nyimang,30.7611,12.446,Severely endangered
63,afri1274,Afrikaans,language,Indo-European,30.0,-22.0,Living
64,afro1254,Afro-Seminole Creole,language,Indo-European,-99.2934,31.7843,Living
65,agar1251,Agariya,language,Unattested,82.297,24.5024,Unknown
66,agar1252,Agarabi,language,Nuclear Trans New Guinea,145.917,-6.20604,Living
67,agat1236,Agatu,language,Atlantic-Congo,7.71639,7.97915,Living
68,agav1236,Agavotaguerra,language,Unattested,-53.4394,-13.2985,Unknown
69,aghe1239,Aghem,language,Atlantic-Congo,10.0807,6.38956,Living
70,aghu1253,Aghul,language,Nakh-Daghestanian,47.5843,41.9242,Definitely endangered
71,aghu1254,Aghu Tharnggalu,language,Pama-Nyungan,142.426,-13.735,Extinct
72,aghu1255,Aghu,language,Nuclear Trans New Guinea,140.043,-6.34674,Living
73,agii1245,Agi,language,Nuclear Torricelli,142.387,-3.49104,Living
74,agob1244,Agob,language,Pahoturi,142.532,-9.08521,Living
75,agoi1246,Agoi,language,Atlantic-Congo,8.21629,5.87953,Living
76,agua1251,Aguano,language,Unattested,-75.8333,-5.25,Unknown
77,agua1252,Aguacateco,language,Mayan,-91.3153,15.3307,Living
78,agua1253,Aguaruna,language,Jivaroan,-77.9218,-5.30044,Vulnerable
79,agun1238,Aguna,language,Atlantic-Congo,1.74452,7.49256,Living
80,agus1235,Agusan Manobo,language,Austronesian,125.742,8.62731,Living
81,agut1237,Agutaynen,language,Austronesian,119.655,10.5328,Living
82,agwa1247,Agwagwune,language,Atlantic-Congo,8.03166,5.81055,Living
83,ahan1243,Ahanta,language,Atlantic-Congo,-1.94657,4.85147,Living
84,ahan1244,Àhàn,language,Atlantic-Congo,6.00896,7.44139,Living
85,aheu1239,Aheu,language,Austroasiatic,104.229,17.7655,Definitely endangered
86,ahir1243,Ahirani,language,Bookkeeping,73.685,21.552,Unknown
87,ahom1240,Ahom,language,Tai-Kadai,88.464,27.2778,Extinct
88,ahte1237,Ahtena,language,Athapaskan-Eyak-Tlingit,-144.889,61.7068,Critically endangered
89,ahwa1235,Ahwai,language,Atlantic-Congo,8.56205,9.17635,Living
90,aich1238,Ai-Cham,language,Tai-Kadai,107.844,25.4908,Living
91,aigh1235,Aighon,language,Austronesian,150.272,-5.99488,Living
92,aika1237,Aikanã,language,Missing,-60.5353,-12.6695,Definitely endangered
93,aikl1237,Aiklep,language,Austronesian,149.571,-6.23575,Living
94,aima1241,Aimaq,language,Indo-European,59.1756,35.283,Living
95,aime1238,Aimele,language,Bosavi,142.656,-6.68656,Living
96,aimo1244,Aimol,language,Sino-Tibetan,94.3556,24.6437,Critically endangered
97,ainb1238,Ainbai,language,Border,141.149,-3.09214,Severely endangered
98,ainu1240,Ainu (Japan),language,Missing,142.874,47.2332,Critically endangered
99,ainu1251,Ainu (China),language,Turkic,76.4209,39.2714,Living
100,aiom1240,Aiome,language,Lower Sepik-Ramu,144.765,-5.13467,Living
101,airo1242,Airoran,language,Kwerbic,138.158,-1.8522,Living
102,aito1238,Aiton,language,Tai-Kadai,92.3169,26.5145,Severely endangered
103,ajab1235,Aja (Benin),language,Atlantic-Congo,1.64992,7.06634,Living
104,ajas1235,Aja (Sudan),language,Kresh-Aja,25.6122,8.58003,Critically endangered
105,ajaw1236,Ajawa,language,Afro-Asiatic,9.89205,10.21,Extinct
106,ajie1238,Ajië,language,Austronesian,165.468,-21.3029,Living
107,ajyi1238,Ajyíninka Apurucayali,language,Arawakan,-74.6195,-9.82364,Vulnerable
108,akaa1242,Aka,language,Eastern Jebel,33.6524,11.2101,Critically endangered
109,akab1248,Aka-Bo,language,Great Andamanese,92.8011,12.3629,Extinct
110,akab1249,Aka-Bea,language,Great Andamanese,92.7818,12.3782,Extinct
111,akac1240,Aka-Cari,language,Great Andamanese,92.9485,13.4909,Extinct
112,akaj1239,Aka-Jeru,language,Great Andamanese,92.9504,13.1525,Extinct
113,akak1251,Aka-Kora,language,Great Andamanese,92.7466,12.0944,Extinct
114,akak1252,Aka-Kede,language,Great Andamanese,92.8227,12.8494,Extinct
115,akak1253,Aka-Kol,language,Great Andamanese,92.7866,12.7325,Extinct
116,akan1250,Akan,language,Atlantic-Congo,-1.33254,6.34756,Living
117,akar1243,Akar-Bale,language,Great Andamanese,92.8278,12.6663,Extinct
118,akas1242,Akaselem,language,Atlantic-Congo,1.37035,8.8858,Living
119,akaw1239,Akawaio,language,Cariban,-60.862,6.16277,Vulnerable
120,akeb1238,Akebu,language,Atlantic-Congo,0.77668,7.78365,Living
121,akee1238,Ake,language,Atlantic-Congo,8.75768,8.59543,Living
122,akei1237,Akei,language,Austronesian,166.767,-15.6377,Living
123,akha1245,Akha,language,Sino-Tibetan,100.964,21.2309,Living
124,akhv1239,Akhvakh,language,Nakh-Daghestanian,46.3037,42.4003,Definitely endangered
125,akka1237,Akkala Sami,language,Uralic,32.4046,67.8625,Extinct
126,akkk1240,Ak,language,Sepik,141.784,-3.57026,Severely endangered
127,akla1241,Aklanon,language,Austronesian,122.354,11.5543,Living
128,akol1237,Akolet,language,Austronesian,150.182,-6.22711,Living
129,akoo1248,Akoose,language,Atlantic-Congo,9.65522,4.9243,Living
130,akoy1238,Akoye,language,Angan,145.669,-7.66067,Living
131,akpa1238,Akpa,language,Atlantic-Congo,8.01629,7.32586,Living
132,akpe1248,Akpes,language,Atlantic-Congo,5.95559,7.50256,Living
133,akpo1243,Akpondu,language,Atlantic-Congo,8.545454,9.235232,Unknown
134,akru1241,Akrukay,language,Lower Sepik-Ramu,144.821,-4.88687,Living
135,akuk1235,Akuku,language,Atlantic-Congo,6.34264,7.40354,Living
136,akum1238,Akum,language,Atlantic-Congo,9.96261,6.85716,Critically endangered
137,akun1241,Akuntsu,language,Tupian,-60.9716,-12.8322,Living
138,akur1238,Akurio,language,Cariban,-55.6294,3.19607,Critically endangered
139,akwa1248,Akwa,language,Atlantic-Congo,15.4623,-0.39897,Living
140,alab1237,Alabama,language,Muskogean,-94.6285,30.7674,Definitely endangered
141,alab1246,Alabat Island Agta,language,Austronesian,122.014,14.1217,Critically endangered
142,alab1254,Alaba-K'abeena,language,Afro-Asiatic,38.1732,7.39014,Living
143,alac1239,Alacalufe-Austral,language,Kawesqar,-70.140381,-54.788017,Extinct
144,alac1240,Alacalufe-Central,language,Kawesqar,-71.04126,-53.435719,Extinct
145,alac1244,Alacatlatzala Mixtec,language,Otomanguean,-98.4674,17.4944,Living
146,alag1242,Alago,language,Atlantic-Congo,8.52085,8.34986,Living
147,alag1248,Alagwa,language,Afro-Asiatic,35.7231,-4.64148,Living
148,alak1253,Alak,language,Austroasiatic,106.597,15.5565,Living
149,alam1246,Alamblak,language,Sepik,143.316,-4.66307,Living
150,alan1249,Alangan,language,Austronesian,121.022,13.0982,Living
151,alap1235,Alapmunte,language,Unattested,-59.9925,-13.2396,Unknown
152,alaw1244,Alawa,language,Mangarrayi-Maran,134.282,-15.5458,Critically endangered
153,alba1269,Albay Bicolano,language,Austronesian,123.49,13.1989,Living
154,alco1235,Alcozauca Mixtec,language,Otomanguean,-98.3969,17.3687,Living
155,aleg1238,Alege,language,Atlantic-Congo,9.00394,6.59423,Living
156,alek1238,Alekano,language,Nuclear Trans New Guinea,145.387,-6.03901,Living
157,aleu1260,Aleut,language,Eskimo-Aleut,-174.29,52.1228,Critically endangered
158,alge1235,Algerian Sign Language,language,Sign Language,3.5462,36.4762,Living
159,alge1239,Algerian Arabic,language,Afro-Asiatic,3.23033,35.4208,Living
160,alge1240,Algerian Saharan Arabic,language,Afro-Asiatic,4.80626,20.8884,Living
161,algo1255,Algonquin,language,Algic,-77.5258,47.3876,Severely endangered
162,alii1240,Ali,language,Atlantic-Congo,18.0352,4.60014,Living
163,alla1247,Allar,language,Dravidian,76.6593,11.0803,Living
164,alla1248,Alladian,language,Atlantic-Congo,-4.42647,5.22371,Living
165,alle1238,Allentiac,language,Huarpean,-68.096924,-33.480938,Extinct
166,alng1239,Alngith,language,Pama-Nyungan,141.938,-12.5324,Extinct
167,aloa1235,Aloápam Zapotec,language,Otomanguean,-96.7438,17.4137,Living
168,alop1235,Alo Phola,language,Sino-Tibetan,101.933,23.59,Vulnerable
169,alor1247,Alor,language,Austronesian,124.264,-8.20382,Living
170,alse1251,Alsea,language,Missing,-123.94,44.408,Living
171,alug1235,Alugu,language,Sino-Tibetan,103.0,23.0,Living
172,aluk1238,Alu Kurumba,language,Dravidian,76.7995,11.3456,Living
173,alum1246,Alumu-Tesu,language,Atlantic-Congo,8.55956,9.01513,Living
174,alun1238,Alune,language,Austronesian,128.394,-3.11477,Vulnerable
175,aluo1235,Aluo,language,Sino-Tibetan,102.0,26.0,Definitely endangered
176,alur1250,Alur,language,Nilotic,31.0016,2.36213,Living
177,alut1245,Alutor,language,Chukotko-Kamchatkan,165.653,60.3844,Severely endangered
178,alvi1241,Alviri-Vidari,language,Indo-European,50.3794,35.0075,Definitely endangered
179,alya1239,Alyawarr,language,Pama-Nyungan,136.835,-21.0427,Living
180,amah1245,Amahai,language,Austronesian,128.939,-3.32028,Critically endangered
181,amah1246,Amahuaca,language,Panoan,-72.3208,-10.2012,Severely endangered
182,amai1246,Amaimon,language,Nuclear Trans New Guinea,145.368,-5.18742,Living
183,amal1242,Amal,language,Sepik,141.995,-4.04517,Living
184,aman1265,Amanab,language,Border,141.178,-3.51516,Living
185,aman1266,Amanayé,language,Tupian,-48.6613,-3.79772,Extinct
186,amap1240,Ama (Papua New Guinea),language,Left May,141.658,-4.20192,Living
187,amar1271,Amurdak,language,Iwaidjan Proper,132.878,-11.9876,Living
188,amar1272,Amara,language,Austronesian,148.68,-5.55778,Living
189,amar1273,Amarasi,language,Austronesian,123.964,-10.2175,Living
190,amar1274,Amarakaeri,language,Harakmbut,-70.5533,-12.4931,Definitely endangered
191,amas1236,Ama (Sudan),language,Nyimang,29.4332,12.0993,Living
192,amat1238,Amatlán Zapotec,language,Otomanguean,-96.4003,16.2707,Living
193,amba1263,Amba (Uganda),language,Atlantic-Congo,30.0014,0.81206,Vulnerable
194,amba1265,Ambai,language,Austronesian,136.526,-1.88126,Living
195,amba1266,Amba (Solomon Islands),language,Austronesian,166.498,-11.2958,Living
196,amba1267,Ambala Ayta,language,Austronesian,120.283,14.8156,Living
197,amba1269,Ambakich,language,Lower Sepik-Ramu,144.285,-4.23181,Living
198,ambe1247,Ambele,language,Atlantic-Congo,9.62028,5.94043,Living
199,ambe1248,Ambelau,language,Austronesian,127.196,-3.85919,Living
200,ambl1237,Amblong,language,Austronesian,166.95,-15.5169,Definitely endangered
201,ambo1249,Ambo,language,Atlantic-Congo,10.7798,7.07637,Living
202,ambo1250,Ambonese Malay,language,Austronesian,128.184,-3.71342,Living
203,ambo1252,Ambo-Pasco Quechua,language,Quechuan,-76.1135,-10.5138,Severely endangered
204,ambr1239,Ambrak,language,Nuclear Torricelli,142.462,-3.51156,Living
205,ambu1247,Ambulas,language,Ndu,143.059,-3.7801,Living
206,amda1238,Amdang,language,Furan,20.8912,14.7528,Living
207,amdo1237,Amdo Tibetan,language,Sino-Tibetan,100.485,34.5177,Living
208,amel1241,Amele,language,Nuclear Trans New Guinea,145.687,-5.29126,Living
209,amer1248,American Sign Language,language,Sign Language,-81.6121,33.8117,Living
210,amga1235,Amganad Ifugao,language,Austronesian,121.042,16.9016,Living
211,amha1245,Amharic,language,Afro-Asiatic,39.5435,11.7082,Living
212,amii1238,Ami,language,Western Daly,130.04,-13.5573,Living
213,amis1246,Amis,language,Austronesian,121.348,23.0917,Vulnerable
214,amol1235,Amol,language,Nuclear Torricelli,142.532,-3.46843,Living
215,amol1236,Amoltepec Mixtec,language,Otomanguean,-97.4518,16.6521,Living
216,amoo1242,Amo,language,Atlantic-Congo,8.65405,10.3229,Living
217,ampa1238,Ampari Dogon,language,Dogon,-3.55,14.15,Living
218,ampa1239,Ampanang,language,Austronesian,116.349,-0.79259,Living
219,amri1238,Amri Karbi,language,Sino-Tibetan,91.482,26.024,Living
220,amto1250,Amto,language,Amto-Musan,141.339,-4.12165,Living
221,amun1246,Amundava,language,Tupian,-62.3064,-9.04023,Vulnerable
222,anaa1238,Anaang,language,Atlantic-Congo,7.57969,4.94832,Living
223,anak1240,Anakalangu,language,Austronesian,119.605,-9.63425,Living
224,anal1239,Anal,language,Sino-Tibetan,94.2806,24.0506,Vulnerable
225,anam1247,Anam,language,Nuclear Trans New Guinea,145.051,-4.68869,Living
226,anam1248,Anamgura,language,Nuclear Trans New Guinea,144.991,-4.63762,Living
227,anam1249,Anambé,language,Tupian,-49.303,-2.71119,Critically endangered
228,anas1239,Anasi,language,Bookkeeping,137.716,-1.73908,Unknown
229,anat1248,Ana Tinga Dogon,language,Dogon,-3.1168,14.6669,Living
230,anca1236,Áncá,language,Unattested,11.1087,6.66524,Unknown
231,anci1242,Ancient Greek,language,Indo-European,21.9129,39.8155,Extinct
232,anci1244,Ancient Hebrew,language,Afro-Asiatic,35.1725,31.7761,Extinct
233,anda1280,Andaman Creole Hindi,language,Indo-European,92.738,11.676,Living
234,anda1283,Andai,language,Arafundi,143.637,-4.96449,Living
235,anda1284,Andarum,language,Lower Sepik-Ramu,144.767,-4.48734,Living
236,anda1286,Andaqui,language,Missing,-76.0,2.74999,Extinct
237,ande1247,Andegerebinha,language,Pama-Nyungan,137.352,-22.5128,Living
238,andh1242,Andh,language,Indo-European,77.7156,19.4734,Living
239,andi1255,Andi,language,Nakh-Daghestanian,46.2919,42.8078,Definitely endangered
240,andi1257,Andio,language,Austronesian,123.174,-0.88368,Vulnerable
241,ando1254,Andoquero,language,Huitotoan,-72.310867,-0.666992,Extinct
242,ando1255,Andoa,language,Zaparoan,-76.6056,-3.29664,Extinct
243,ando1256,Andoque,language,Missing,-72.0869,-0.53751,Severely endangered
244,andr1246,Andro,language,Sino-Tibetan,94.033796,24.754303,Extinct
245,andr1248,Andra-Hus,language,Austronesian,147.085,-2.05894,Living
246,anei1239,Anejom,language,Austronesian,169.825,-20.1864,Living
247,anem1248,Aneme Wake,language,Yareban,148.479,-9.75911,Living
248,anem1249,Anem,language,Missing,148.993,-5.54836,Living
249,anfi1235,Anfillo,language,Ta-Ne-Omotic,34.647,8.568,Critically endangered
250,anga1288,Angami Naga,language,Sino-Tibetan,93.8668,25.6841,Vulnerable
251,anga1290,Angaataha,language,Angan,146.352,-7.15012,Living
252,anga1292,Angal Heneng,language,Nuclear Trans New Guinea,143.478,-6.13347,Living
253,anga1293,Angal,language,Nuclear Trans New Guinea,143.592,-6.0127,Living
254,anga1294,Angal Enen,language,Nuclear Trans New Guinea,143.583,-6.23296,Living
255,angg1239,Angguruk Yali,language,Nuclear Trans New Guinea,139.457,-4.0836,Living
256,angi1238,Angika,language,Indo-European,85.534,26.0047,Vulnerable
257,angl1239,Angloromani,language,Mixed Language,-78.0,39.0,Living
258,ango1254,Angor,language,Senagi,141.199,-3.7167,Living
259,ango1255,Angoram,language,Lower Sepik-Ramu,144.028,-4.07758,Living
260,ango1257,Angosturas Tunebo,language,Chibchan,-71.9212,6.54198,Definitely endangered
261,ango1258,Angolar,language,Indo-European,6.59486,0.11438,Living
262,anii1245,Anii,language,Atlantic-Congo,1.60169,9.11127,Living
263,anii1246,//Ani,language,Khoe-Kwadi,22.9088,-19.0966,Definitely endangered
264,anim1239,Animere,language,Atlantic-Congo,0.41962,7.60385,Critically endangered
265,anin1240,Anindilyakwa,language,Gunwinyguan,136.641,-13.999,Vulnerable
266,anip1235,Ani Phowa,language,Sino-Tibetan,103.733,23.591,Vulnerable
267,anja1238,Anjam,language,Nuclear Trans New Guinea,145.717,-5.45899,Living
268,anka1246,Ankave,language,Angan,145.754,-7.19444,Living
269,anma1239,Anmatyerre,language,Pama-Nyungan,133.286,-22.2853,Living
270,anor1241,Anor,language,Lower Sepik-Ramu,144.801,-4.98449,Living
271,anse1238,Anserma,language,Chocoan,-76.05,6.24999,Extinct
272,ansu1237,Ansus,language,Austronesian,135.866,-1.7543,Living
273,anta1253,Antakarinya,language,Pama-Nyungan,134.838,-27.1152,Definitely endangered
274,anta1255,Antankarana Malagasy,language,Austronesian,49.2402,-13.2164,Living
275,anti1242,Antioquian,language,Chibchan,-75.342236,7.199341,Extinct
276,anti1245,Antigua and Barbuda Creole English,language,Indo-European,-61.3156,15.5531,Living
277,anua1242,Anuak,language,Nilotic,34.0267,7.57714,Living
278,anuf1239,Anufo,language,Atlantic-Congo,0.56021,10.2839,Living
279,anuk1239,Anuki,language,Austronesian,149.822,-9.6692,Definitely endangered
280,anus1237,Anus,language,Austronesian,139.502,-2.26271,Severely endangered
281,anut1237,Anuta,language,Austronesian,169.75,-11.75,Living
282,anuu1241,Anu,language,Sino-Tibetan,98.5945,23.3394,Living
283,anyi1244,Anyin Morofo,language,Atlantic-Congo,-4.64232,6.1627,Living
284,anyi1245,Anyin,language,Atlantic-Congo,-3.30532,6.31781,Living
285,aohe1237,Aoheng,language,Austronesian,114.127,0.87404,Living
286,aona1235,Ao Naga,language,Sino-Tibetan,94.3824,26.3241,Living
287,aore1237,Aore,language,Austronesian,167.166,-15.5753,Extinct
288,aoua1234,A'ou,language,Tai-Kadai,105.85,26.8,Living
289,apal1255,Apalik,language,Austronesian,149.96,-6.29002,Living
290,apal1256,Apali,language,Nuclear Trans New Guinea,145.023,-5.1727,Living
291,apal1257,Apalaí,language,Cariban,-54.7457,1.49792,Vulnerable
292,apas1235,Apasco-Apoala Mixtec,language,Otomanguean,-97.0657,17.6143,Living
293,apat1240,Apatani,language,Sino-Tibetan,93.7284,27.1933,Vulnerable
294,apia1247,Apiaka-Tocantins,language,Cariban,-49.771729,-6.5,Extinct
295,apia1248,Apiaká,language,Tupian,-57.91,-7.84711,Critically endangered
296,apin1244,Apinayé,language,Nuclear-Macro-Je,-47.6315,-6.10774,Vulnerable
297,apma1240,Apma,language,Austronesian,168.189,-15.8559,Living
298,apma1241,Ap Ma,language,Missing,144.085,-4.35147,Living
299,apol1242,Apolista,language,Arawakan,-68.66,-14.83,Extinct
300,apro1235,Aproumu Aizi,language,Atlantic-Congo,-4.52192,5.20273,Living
301,apuc1241,A-Pucikwar,language,Great Andamanese,92.7965,12.241,Extinct
302,apur1254,Apurinã,language,Arawakan,-66.7714,-8.21692,Definitely endangered
303,aput1237,Aputai,language,Austronesian,126.496,-7.84732,Critically endangered
304,arab1267,Arabana,language,Pama-Nyungan,135.449,-28.705,Critically endangered
305,arab1268,Arabela,language,Zaparoan,-75.0612,-1.96126,Severely endangered
306,arag1245,Aragonese,language,Indo-European,-0.00919,42.4669,Definitely endangered
307,arai1239,Araicu,language,Arawakan,-67.2052,-3.104315,Extinct
308,arak1252,Araki (Vanuatu),language,Austronesian,166.942,-15.6314,Critically endangered
309,aral1243,Aralle-Tabulahan,language,Austronesian,119.319,-2.78397,Living
310,aram1252,Aramanik,language,Bookkeeping,37.3491,-2.90656,Unknown
311,aram1253,Arammba,language,Morehead-Wasur,141.445,-8.29593,Living
312,aran1237,Arandai,language,South Bird's Head Family,132.983,-2.08016,Living
313,aran1261,Aranadan,language,Dravidian,75.7954,11.3525,Living
314,arao1248,Araona,language,Tacanan,-67.7293,-12.4242,Severely endangered
315,arap1274,Arapaho,language,Algic,-108.81,43.3879,Extinct
316,arap1275,Arapaso,language,Tucanoan,-67.7282,0.13727,Extinct
317,araw1272,Arawum,language,Nuclear Trans New Guinea,145.903,-5.52787,Severely endangered
318,araw1273,Araweté,language,Tupian,-52.5001,-4.90246,Vulnerable
319,araw1276,Lokono,language,Arawakan,-56.9243,5.64295,Critically endangered
320,araz1236,Arazaire,language,Panoan,-70.8,-13.25,Extinct
321,arbe1236,Arbëreshë Albanian,language,Indo-European,16.7164,38.911,Definitely endangered
322,arbo1245,Arbore,language,Afro-Asiatic,36.7986,4.92183,Definitely endangered
323,arch1244,Archi,language,Nakh-Daghestanian,46.8267,42.3239,Definitely endangered
324,area1240,'Are'are,language,Austronesian,161.158,-9.20699,Living
325,areb1238,Areba,language,Pama-Nyungan,142.631,-16.6355,Extinct
326,aree1239,Are,language,Austronesian,149.999,-9.67147,Living
327,arem1240,Arem,language,Austroasiatic,105.928,17.7672,Severely endangered
328,areq1237,Arequipa-La Unión Quechua,language,Quechuan,-72.6333,-15.1806,Living
329,arge1236,Argentine Sign Language,language,Sign Language,-59.1798,-34.797,Living
330,argo1244,Argobba,language,Afro-Asiatic,39.756,10.6596,Critically endangered
331,argu1237,Arguni,language,Austronesian,132.542,-2.66787,Vulnerable
332,arha1237,Arhâ,language,Austronesian,165.273,-21.2866,Critically endangered
333,arho1237,Arhö,language,Austronesian,165.161,-21.3183,Critically endangered
334,arhu1242,Arhuaco,language,Chibchan,-73.6363,10.7018,Vulnerable
335,arib1240,Aribwaung,language,Austronesian,146.919,-6.65252,Living
336,arib1241,Aribwatsa,language,Austronesian,146.991,-6.72266,Extinct
337,arif1239,Arifama-Miniafia,language,Austronesian,149.246,-9.15565,Living
338,arig1246,Arigidi,language,Atlantic-Congo,5.89556,7.56324,Living
339,arii1243,Ari,language,Suki-Gogodala,142.4,-7.95526,Severely endangered
340,arik1262,Arikara,language,Caddoan,-98.7158,40.6473,Critically endangered
341,arik1264,Arikem,language,Tupian,-63.742,-8.924,Extinct
342,arik1265,Arikapú,language,Nuclear-Macro-Je,-62.7261,-12.4878,Critically endangered
343,arin1243,Arin,language,Yeniseian,93.0,57.0,Extinct
344,arin1244,Aringa,language,Central Sudanic,31.3071,3.56143,Living
345,arit1239,Aritinngitigh,language,Pama-Nyungan,142.138748,-12.50839255,Extinct
346,ariz1237,Arizona Tewa,language,Kiowa-Tanoan,-110.381389,35.836667,Unknown
347,arma1244,Arma,language,Unattested,-76.0,2.03332,Unknown
348,arme1259,Armenian Sign Language,language,Sign Language,44.4767,40.1002,Living
349,arom1237,Aromanian,language,Indo-European,22.6464,42.0646,Definitely endangered
350,arop1242,Arop-Sissano,language,Austronesian,142.12,-3.06984,Living
351,arop1243,Arop-Lokep,language,Austronesian,147.103,-5.31671,Living
352,aros1241,Arosi,language,Austronesian,161.432,-10.2441,Living
353,arta1239,Arta,language,Austronesian,121.656,16.4185,Extinct
354,arua1260,Aruamu,language,Lower Sepik-Ramu,144.842,-4.28957,Living
355,arua1261,Arua (Rodonia State),language,Tupian,-62.4357,-12.1186,Severely endangered
356,arua1263,Aruá (Amazonas State),language,Arawan,-67.98,-5.5,Extinct
357,arua1264,Aruan,language,Arawakan,-50.123291,-0.608631,Extinct
358,arue1240,Aruek,language,Nuclear Torricelli,142.715,-3.37841,Living
359,aruo1240,Aruop,language,Nuclear Torricelli,142.478,-3.45782,Living
360,arut1244,Arutani,language,Missing,-63.1202,4.20057,Critically endangered
361,arva1236,Arvanitika Albanian,language,Indo-European,23.3703,38.283,Severely endangered
362,asar1240,Asaro'o,language,Nuclear Trans New Guinea,146.508,-5.68263,Living
363,asas1240,Asas,language,Nuclear Trans New Guinea,145.549,-5.69345,Living
364,asha1243,Asháninka,language,Arawakan,-73.9073,-11.9311,Vulnerable
365,ashe1269,Ashe,language,Atlantic-Congo,7.39443,9.36574,Living
